TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
27/4/2016 18:17,16/1/2016 18:36,569A8D95,1,1048,2016011618,2,409,13,1,0.017506,14,1,0.024483,3,6262,6274,6281,0.83787,0.099826,0.36884,-0.38983,13,1,0.83854,0.10114,0.36869,-0.38819,319.819,45.0465,0.13968,0.19921,-0.5453,-0.80215,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,62.8908,5086093.637,-4622190.639,-777700.1796,5107.5982,5338.446,1766.5986,-6.4276,-76.713,538619.3603,0.82704,0.12088,0.37699,-0.39908,316.4619,43.3559,-0.12272,-0.18686,0.53487,0.81482,0.25257,3.0596,3.0528
27/4/2016 18:17,16/1/2016 18:36,569A8D9F,1,1032,2016011618,2,419,12,1,0.016927,5,1,0.011116,3,6274,6281,6305,0.83781,0.099711,0.36905,-0.3898,12,1,0.83858,0.10118,0.36871,-0.38807,319.8219,45.0425,0.13974,0.1993,-0.54522,-0.80218,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,63.021,5136862.094,-4568528.143,-759987.3446,5045.9379,5393.8802,1775.8986,-6.2785,-76.1394,538503.8379,0.82704,0.12089,0.37699,-0.39908,316.4618,43.356,-0.12272,-0.18686,0.53487,0.81482,0.27719,3.0609,3.0564
27/4/2016 18:17,16/1/2016 18:36,569A8DA9,1,1064,2016011618,2,429,12,1,0.016384,6,1,0.011179,3,6274,6281,6305,0.83759,0.099411,0.36909,-0.39031,12,1,0.83855,0.10109,0.36873,-0.38814,319.8311,45.0427,0.13977,0.19921,-0.54528,-0.80215,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,63.1456,5187011.08,-4514314.317,-742182.5096,4983.6656,5448.6666,1784.9842,-6.1287,-75.5661,538388.5564,0.82704,0.12089,0.37699,-0.39908,316.4616,43.356,-0.12272,-0.18687,0.53487,0.81482,0.3354,3.0572,3.0585
27/4/2016 18:17,16/1/2016 18:36,569A8DB3,1,988,2016011618,2,439,12,1,0.016521,5,1,0.010524,3,6274,6281,6305,0.83782,0.099606,0.36911,-0.38974,12,1,0.83851,0.101,0.3688,-0.38818,319.8433,45.0378,0.13983,0.19912,-0.54532,-0.80214,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.275,1,0,63.2645,5236534.11,-4459556.111,-724287.9673,4920.7893,5502.7982,1793.8543,-5.9782,-74.9932,538273.5344,0.82704,0.12089,0.37699,-0.39908,316.4615,43.3561,-0.12271,-0.18687,0.53487,0.81482,0.25595,3.0711,3.0602
27/4/2016 18:17,16/1/2016 18:36,569A8DBD,1,1008,2016011618,2,449,12,1,0.016911,5,1,0.0099503,3,6274,6281,6305,0.83772,0.099602,0.36923,-0.38984,12,1,0.83842,0.10099,0.36892,-0.38827,319.8419,45.0238,0.13983,0.19895,-0.5453,-0.80219,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,63.3778,5285425.383,-4404259.887,-706305.8067,4857.3163,5556.2684,1802.5078,-5.827,-74.4206,538158.789,0.82704,0.12089,0.37699,-0.39908,316.4614,43.3562,-0.12271,-0.18687,0.53487,0.81482,0.25522,3.0596,3.0478
27/4/2016 18:17,16/1/2016 18:36,569A8DC7,1,1028,2016011618,2,459,11,1,0.01656,5,1,0.010009,3,6274,6281,6305,0.83749,0.099451,0.36945,-0.39017,11,1,0.83823,0.10088,0.36918,-0.38846,319.853,44.9961,0.1399,0.19857,-0.54532,-0.80226,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,63.4853,5333679.162,-4348432.066,-688238.1264,4793.2539,5609.0711,1810.9436,-5.6752,-73.8484,538044.337,0.82704,0.12089,0.37699,-0.39908,316.4613,43.3563,-0.12271,-0.18687,0.53487,0.81482,0.27108,3.0423,3.0307
27/4/2016 18:17,16/1/2016 18:37,569A8DD1,1,1040,2016011618,2,469,13,1,0.016978,13,1,0.02181,3,6262,6274,6281,0.83745,0.099324,0.36928,-0.39045,13,1,0.83824,0.10074,0.36912,-0.38853,319.8667,45.0073,0.13993,0.19853,-0.54545,-0.80218,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,63.587,5381289.206,-4292079.806,-670087.2535,4728.6103,5661.1994,1819.1608,-5.5226,-73.2764,537930.1967,0.82704,0.12089,0.37699,-0.39908,316.4612,43.3563,-0.12271,-0.18687,0.53487,0.81482,0.28872,3.0473,3.0415
27/4/2016 18:17,16/1/2016 18:37,569A8DDB,1,1036,2016011618,2,479,12,1,0.016931,5,1,0.010443,3,6274,6281,6305,0.83738,0.099255,0.36966,-0.39025,12,1,0.83816,0.10074,0.36934,-0.38849,319.876,44.9812,0.14004,0.19839,-0.54533,-0.80227,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,63.6829,5428249.936,-4235209.658,-651855.3078,4663.3931,5712.647,1827.1582,-5.3695,-72.7047,537816.3847,0.82704,0.12089,0.37699,-0.39908,316.4611,43.3564,-0.12271,-0.18687,0.53487,0.81482,0.28084,3.0461,3.0325
27/4/2016 18:17,16/1/2016 18:37,569A8DE5,1,1048,2016011618,2,489,11,1,0.016416,7,1,0.01232,3,6274,6281,6305,0.83747,0.099239,0.36951,-0.39021,11,1,0.83815,0.10057,0.36923,-0.38867,319.8862,45,0.14001,0.19831,-0.54556,-0.80215,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,63.773,5474555.837,-4177828.229,-633544.4177,4597.6096,5763.408,1834.9349,-5.2157,-72.1333,537702.9178,0.82705,0.12089,0.37698,-0.39908,316.461,43.3565,-0.12271,-0.18687,0.53487,0.81482,0.24825,3.0576,3.0425
27/4/2016 18:17,16/1/2016 18:37,569A8DEF,1,1024,2016011618,2,499,11,1,0.016794,5,1,0.010051,3,6274,6281,6305,0.83726,0.098934,0.36951,-0.39074,11,1,0.83809,0.10049,0.36916,-0.38888,319.8809,45.0116,0.1399,0.19818,-0.54572,-0.80208,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,63.8571,5520200.918,-4119942.878,-615156.9424,4531.2685,5813.4757,1842.4899,-5.0613,-71.5621,537589.8137,0.82705,0.12089,0.37698,-0.39908,316.461,43.3565,-0.12271,-0.18687,0.53487,0.81482,0.29655,3.0574,3.0397
27/4/2016 18:17,16/1/2016 18:37,569A8DF9,1,1040,2016011618,2,509,12,1,0.017394,14,1,0.024357,3,6262,6274,6281,0.83773,0.099575,0.36925,-0.3898,12,1,0.83804,0.1005,0.36921,-0.38894,319.8762,45.0052,0.13988,0.19809,-0.54572,-0.80211,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,63.9354,5565179.827,-4061560.339,-596695.03,4464.3774,5862.8442,1849.8223,-4.9064,-70.9913,537477.0888,0.82705,0.12089,0.37698,-0.39908,316.4609,43.3566,-0.12271,-0.18688,0.53487,0.81482,0.14893,3.0634,3.0317
27/4/2016 18:17,16/1/2016 18:37,569A8E03,1,1036,2016011618,2,519,11,1,0.01663,5,1,0.0098667,3,6274,6281,6305,0.83711,0.098972,0.36956,-0.39099,11,1,0.83801,0.10059,0.3692,-0.38899,319.8595,45.003,0.13979,0.19807,-0.54569,-0.80215,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,64.0077,5609487.28,-4002687.395,-578160.8364,4396.944,5911.5077,1856.9312,-4.7508,-70.4207,537364.7593,0.82705,0.12089,0.37698,-0.39908,316.4608,43.3566,-0.12271,-0.18688,0.53487,0.81482,0.3155,3.0371,3.0204
27/4/2016 18:17,16/1/2016 18:38,569A8E0D,1,1004,2016011618,2,529,13,1,0.016999,14,1,0.02451,3,6262,6274,6281,0.83723,0.099123,0.36931,-0.39094,13,1,0.83798,0.1005,0.36916,-0.38912,319.8634,45.0116,0.13975,0.19798,-0.54582,-0.80209,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.276,1,0,64.0739,5653117.541,-3943331.603,-559556.7504,4328.977,5959.4598,1863.8157,-4.5948,-69.8504,537252.8427,0.82705,0.12089,0.37698,-0.39908,316.4607,43.3567,-0.12271,-0.18688,0.53487,0.81482,0.27635,3.0375,3.0233
27/4/2016 18:17,16/1/2016 18:38,569A8E17,1,1008,2016011618,2,539,11,1,0.016838,5,1,0.0095115,3,6274,6281,6305,0.83716,0.099016,0.36947,-0.39096,11,1,0.83788,0.10038,0.36919,-0.38934,319.8657,45.0115,0.13971,0.19776,-0.54596,-0.80206,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.277,1,0,64.1342,5696065.493,-3883499.866,-540884.9459,4260.4843,6006.6949,1870.475,-4.4382,-69.2803,537141.3551,0.82705,0.12089,0.37698,-0.39907,316.4607,43.3568,-0.12271,-0.18688,0.53487,0.81482,0.25912,3.0388,3.0178
27/4/2016 18:17,16/1/2016 18:38,569A8E21,1,1020,2016011618,2,549,12,1,0.016802,7,1,0.013569,3,6274,6281,6305,0.83729,0.099118,0.3694,-0.39073,12,1,0.83787,0.1004,0.3691,-0.38944,319.8544,45.0208,0.13961,0.19775,-0.54604,-0.80203,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.277,1,0,64.1884,5738326.087,-3823199.142,-522147.6042,4191.4738,6053.2074,1876.9081,-4.2811,-68.7104,537030.3121,0.82705,0.1209,0.37698,-0.39907,316.4606,43.3568,-0.12271,-0.18688,0.53486,0.81482,0.22099,3.0456,3.0145
27/4/2016 18:17,16/1/2016 18:38,569A8E2B,1,1008,2016011618,2,559,12,1,0.017706,13,1,0.021635,3,6262,6274,6281,0.83756,0.09954,0.36921,-0.39021,12,1,0.83775,0.10032,0.36918,-0.38964,319.8552,45.0143,0.13958,0.19751,-0.54613,-0.80203,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.277,1,0,64.2366,5779893.849,-3762437.171,-503347.1411,4121.9543,6098.9912,1883.1144,-4.1235,-68.1408,536919.7309,0.82705,0.1209,0.37698,-0.39907,316.4606,43.3569,-0.12271,-0.18688,0.53486,0.81482,0.11277,3.0437,3.0056
27/4/2016 18:17,16/1/2016 18:38,569A8E35,1,1020,2016011618,2,569,10,1,0.016624,6,1,0.011946,3,6274,6281,6305,0.83706,0.098988,0.3694,-0.39124,10,1,0.83772,0.10031,0.36911,-0.38976,319.8466,45.0227,0.13948,0.19746,-0.54622,-0.802,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.277,1,0,64.2787,5820763.901,-3701221.026,-484485.7539,4051.934,6144.0409,1889.093,-3.9654,-67.5714,536809.627,0.82705,0.1209,0.37698,-0.39907,316.4606,43.3569,-0.12271,-0.18688,0.53486,0.81482,0.2417,3.0298,3.0026
27/4/2016 18:17,16/1/2016 18:38,569A8E3F,1,1024,2016011618,2,579,12,1,0.016684,5,1,0.010096,3,6274,6281,6305,0.83696,0.09885,0.36934,-0.39156,12,1,0.83767,0.10026,0.36903,-0.38996,319.8374,45.034,0.13936,0.19735,-0.54637,-0.80194,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.277,1,0,64.3146,5860931.437,-3639557.825,-465565.6469,3981.4211,6188.3512,1894.8432,-3.8068,-67.0022,536700.0159,0.82705,0.1209,0.37698,-0.39907,316.4605,43.357,-0.12271,-0.18688,0.53486,0.81482,0.2602,3.0297,2.9991
27/4/2016 18:17,16/1/2016 18:39,569A8E49,1,1040,2016011618,2,589,13,1,0.017089,14,1,0.023161,3,6262,6274,6281,0.83702,0.09898,0.36908,-0.39164,13,1,0.83763,0.10022,0.36895,-0.39013,319.8286,45.0449,0.13925,0.19726,-0.5465,-0.8019,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.277,1,0,64.3445,5900391.252,-3577455.49,-446589.26,3910.4244,6231.9162,1900.3642,-3.6479,-66.4332,536590.9141,0.82705,0.1209,0.37698,-0.39907,316.4605,43.357,-0.12271,-0.18688,0.53486,0.81482,0.23485,3.0261,2.9964
27/4/2016 18:17,16/1/2016 18:39,569A8E53,1,1012,2016011618,2,599,12,1,0.016262,6,1,0.010852,3,6274,6281,6305,0.83693,0.098851,0.36915,-0.3918,12,1,0.83764,0.10026,0.36884,-0.39022,319.8139,45.0572,0.13912,0.19729,-0.54657,-0.80186,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.277,1,0,64.3682,5939138.711,-3514921.248,-427558.812,3838.9523,6274.7309,1905.6555,-3.4885,-65.8645,536482.3368,0.82705,0.1209,0.37698,-0.39907,316.4605,43.3571,-0.12271,-0.18689,0.53486,0.81482,0.25833,3.027,2.9937
27/4/2016 18:17,16/1/2016 18:39,569A8E5D,1,1000,2016011618,2,609,13,1,0.017378,14,1,0.024063,3,6262,6274,6281,0.83671,0.09873,0.36895,-0.39248,13,1,0.83755,0.10019,0.36878,-0.39048,319.806,45.0662,0.139,0.19711,-0.54674,-0.80181,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.277,1,0,64.3858,5977169.255,-3451962.378,-408476.5275,3767.0132,6316.7901,1910.7162,-3.3287,-65.2959,536374.2988,0.82705,0.1209,0.37698,-0.39907,316.4604,43.3571,-0.12271,-0.18689,0.53486,0.81482,0.29977,3.016,2.9887
27/4/2016 18:17,16/1/2016 18:39,569A8E67,1,1036,2016011618,2,619,11,1,0.016396,5,1,0.0093379,3,6274,6281,6305,0.83668,0.098646,0.36905,-0.39248,11,1,0.83742,0.1001,0.36871,-0.39085,319.7911,45.0774,0.1388,0.19684,-0.54698,-0.80175,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.278,1,0,64.3972,6014477.952,-3388586.967,-389344.868,3694.6162,6358.0884,1915.5459,-3.1685,-64.7274,536266.8164,0.82705,0.1209,0.37698,-0.39907,316.4604,43.3572,-0.12271,-0.18689,0.53486,0.81482,0.26684,3.0193,2.9792
27/4/2016 18:17,16/1/2016 18:39,569A8E71,1,1040,2016011618,2,629,12,1,0.016887,5,1,0.0096228,3,6274,6281,6305,0.83653,0.09856,0.36895,-0.39291,12,1,0.83738,0.10012,0.36861,-0.39102,319.774,45.0891,0.13865,0.19679,-0.54709,-0.80171,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.278,1,0,64.4025,6051060.567,-3324802.138,-370165.9939,3621.7694,6398.621,1920.1438,-3.008,-64.1592,536159.9037,0.82705,0.1209,0.37698,-0.39907,316.4604,43.3572,-0.12271,-0.18689,0.53486,0.81482,0.30021,3.0128,2.9735
27/4/2016 18:17,16/1/2016 18:39,569A8E7B,1,1028,2016011618,2,639,12,1,0.016714,6,1,0.011627,3,6274,6281,6305,0.83662,0.09862,0.3687,-0.39293,12,1,0.83742,0.10011,0.36837,-0.39116,319.7582,45.1185,0.13846,0.19686,-0.54727,-0.8016,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.278,1,0,64.4016,6086912.352,-3260616.089,-350942.3796,3548.4823,6438.3826,1924.5094,-2.8471,-63.5911,536053.5766,0.82705,0.1209,0.37698,-0.39907,316.4604,43.3573,-0.12271,-0.18689,0.53486,0.81482,0.2827,3.0191,2.9799
